UMAP1,UMAP2,UMAP3,label,bias_level
4.9179873,10.1121,5.346791,7,full_0.1
3.4762306,11.777942,6.3336344,5,full_0.1
5.5761003,9.412952,5.506396,9,full_0.1
4.1376686,9.570247,6.617075,1,full_0.1
7.445109,9.747848,5.690699,1,full_0.1
2.6972644,10.04469,7.944584,9,full_0.1
6.4709826,10.818162,6.3989854,8,full_0.1
2.9036357,10.66973,6.080346,8,full_0.1
2.5343535,11.762407,7.967697,5,full_0.1
4.091297,9.79047,6.4216495,4,full_0.1
2.5099442,11.418767,7.56589,6,full_0.1
3.3271177,12.288328,6.7160816,9,full_0.1
6.4143124,10.379939,6.4341636,3,full_0.1
2.4986324,11.131669,8.637355,1,full_0.1
4.079362,11.462801,6.8478794,7,full_0.1
2.889794,11.316151,7.7378793,8,full_0.1
7.326253,10.15556,5.5934057,2,full_0.1
3.746869,12.340677,7.259341,7,full_0.1
3.6885686,12.21247,6.130582,2,full_0.1
4.518703,11.516983,6.3539886,0,full_0.1
5.4511824,8.964023,6.166174,6,full_0.1
5.2584915,10.888714,6.8958282,9,full_0.1
4.455424,9.770296,6.005661,9,full_0.1
3.5446758,11.101589,7.2798448,0,full_0.1
3.623687,10.510062,7.7182817,3,full_0.1
3.5456522,11.843594,6.3742104,4,full_0.1
5.6080194,10.446965,6.5197816,4,full_0.1
4.8770666,10.340512,6.608895,1,full_0.1
2.7196734,11.630535,7.363621,6,full_0.1
3.64671,10.389362,6.624737,8,full_0.1
3.8072047,12.056348,6.0494523,6,full_0.1
6.875791,10.248794,5.8240867,5,full_0.1
3.9987473,10.680679,6.287074,0,full_0.1
2.2501686,11.511407,7.9178762,1,full_0.1
7.261163,9.516334,6.218792,0,full_0.1
2.6210527,11.729825,8.4221945,3,full_0.1
3.3833537,12.694478,6.859571,2,full_0.1
2.8746953,10.030524,7.5651484,6,full_0.1
4.8178673,10.06016,5.466093,0,full_0.1
6.7243185,9.189718,4.921667,4,full_0.1
6.05828,10.265827,6.6135488,6,full_0.1
4.1969147,11.846687,7.730308,2,full_0.1
4.127596,9.797761,6.170609,7,full_0.1
2.9421778,9.663859,7.577303,8,full_0.1
2.5561345,11.351213,8.40241,4,full_0.1
2.3621147,11.029755,7.68651,0,full_0.1
4.5413914,10.21779,7.4292765,2,full_0.1
2.2697325,11.496072,8.402519,3,full_0.1
4.800899,10.284336,6.5204353,3,full_0.1
4.810653,11.187677,6.328146,6,full_0.1
6.530078,9.557783,5.873448,6,full_0.1
4.846634,9.917437,5.8194456,9,full_0.1
2.855736,10.631678,7.8086915,4,full_0.1
2.7781897,11.287328,7.478962,0,full_0.1
5.71378,11.139561,6.7216754,0,full_0.1
4.7819486,10.302976,6.3155384,4,full_0.1
2.8641474,10.52969,8.089215,5,full_0.1
4.8787637,10.663418,7.5934596,1,full_0.1
4.9776545,11.816887,6.5685277,8,full_0.1
2.6536808,11.871881,7.484395,9,full_0.1
4.37388,12.312609,7.236775,2,full_0.1
3.6878104,11.139808,6.4806685,5,full_0.1
4.3071327,10.807568,6.15577,8,full_0.1
3.3625803,10.578614,6.224713,4,full_0.1
7.076311,9.621474,6.0157986,7,full_0.1
2.5696223,10.637401,7.8558106,4,full_0.1
6.4264045,9.669015,6.0569224,1,full_0.1
3.0790985,12.451033,7.318071,9,full_0.1
2.5547926,10.972048,7.0441284,5,full_0.1
3.7364671,12.477296,7.0677567,1,full_0.1
5.9967084,9.418091,6.2438073,9,full_0.1
3.542963,10.901211,6.09894,4,full_0.1
2.9412992,10.801674,7.7947907,6,full_0.1
2.869372,12.590265,7.5240793,3,full_0.1
4.4571548,10.56174,7.488924,1,full_0.1
7.6398363,8.950891,4.9060154,1,full_0.1
6.112512,9.930634,7.428767,6,full_0.1
4.126693,9.833989,6.484312,4,full_0.1
3.0206769,10.301889,8.078473,3,full_0.1
3.070961,10.91802,7.4243493,4,full_0.1
5.962105,9.5704565,5.5297794,3,full_0.1
6.241278,9.094949,4.8089557,6,full_0.1
2.504904,11.760591,7.7753606,0,full_0.1
6.2290697,10.027907,6.148511,6,full_0.1
3.5454783,11.128447,6.9729896,9,full_0.1
2.5994687,10.380915,7.590042,4,full_0.1
4.603681,12.203614,6.6132364,9,full_0.1
6.213048,9.78055,5.6622486,2,full_0.1
2.9811976,12.553149,7.7380924,7,full_0.1
3.1220849,11.262843,6.5075545,1,full_0.1
5.8216305,10.762999,6.67685,0,full_0.1
3.6601293,11.252253,6.5556192,7,full_0.1
5.6141334,10.354733,6.202621,8,full_0.1
4.0685596,11.059202,7.1669903,9,full_0.1
6.2421465,10.000018,6.5820374,0,full_0.1
3.219766,11.296847,8.649478,6,full_0.1
4.176765,9.798054,6.5680227,5,full_0.1
7.0585074,10.15341,5.6826715,5,full_0.1
3.5034108,10.876695,7.677645,3,full_0.1
4.8830166,9.793648,5.6190367,1,full_0.1
5.7650948,9.539141,5.5038247,9,full_0.1
5.4328766,8.946159,6.19082,9,full_0.1
2.991405,10.596376,7.72868,6,full_0.1
3.265061,10.559427,6.186843,4,full_0.1
3.0915415,11.283854,7.0051284,6,full_0.1
5.152406,10.369382,6.7454576,5,full_0.1
4.4018717,10.39471,6.7496934,4,full_0.1
4.2556176,9.700454,6.276573,1,full_0.1
2.6323862,11.103433,6.998782,8,full_0.1
6.625753,9.683215,5.096031,2,full_0.1
4.8696976,10.834512,6.0880594,0,full_0.1
3.081117,10.641515,6.479128,8,full_0.1
5.239782,11.255154,6.963096,0,full_0.1
4.543051,10.003349,7.367861,9,full_0.1
7.1603017,9.367693,5.1355805,3,full_0.1
4.502102,12.119601,6.9152985,4,full_0.1
3.3369877,11.492486,7.570279,8,full_0.1
6.1515427,10.55217,6.2569833,8,full_0.1
4.9308057,10.044036,5.341616,6,full_0.1
3.718062,11.254955,6.662822,4,full_0.1
4.9384565,9.614435,6.247995,6,full_0.1
4.537067,9.441884,5.942979,3,full_0.1
4.838571,10.281309,6.6848497,2,full_0.1
5.375999,9.881491,6.019894,7,full_0.1
6.5900064,9.769568,6.397181,2,full_0.1
2.5684075,11.174074,6.969612,4,full_0.1
5.6118617,10.555317,6.3228955,8,full_0.1
5.682602,10.014766,6.643523,9,full_0.1
4.6640415,12.190991,7.030818,8,full_0.1
4.547324,11.578866,5.818369,2,full_0.1
4.4870963,12.203548,6.5701804,9,full_0.1
2.8135505,10.9032345,8.37451,9,full_0.1
6.278943,10.494286,6.1868334,1,full_0.1
3.7753062,11.835532,8.204855,5,full_0.1
3.0938833,10.810254,6.5998535,9,full_0.1
2.3721175,11.195952,8.528685,9,full_0.1
4.003269,10.975068,7.1279907,4,full_0.1
3.2614193,12.001442,8.041039,0,full_0.1
7.2399955,9.133437,5.079742,9,full_0.1
5.851486,9.181811,6.3490605,3,full_0.1
3.2234507,11.18253,8.485269,0,full_0.1
2.9099314,10.673919,7.952016,8,full_0.1
2.8239474,10.3267975,7.5918202,1,full_0.1
7.1523705,9.846176,5.605479,6,full_0.1
3.2624218,10.244553,6.6781363,0,full_0.1
3.1650467,10.604225,7.6270523,9,full_0.1
3.4248066,11.392968,8.134955,6,full_0.1
4.345197,11.872205,7.6576495,3,full_0.1
2.6864202,11.468111,7.522466,4,full_0.1
3.4829628,12.705488,7.1640215,9,full_0.1
3.33365,10.883831,5.7512074,9,full_0.1
3.791451,10.333976,7.9582586,3,full_0.1
5.400394,10.818673,5.4533076,8,full_0.1
4.9273586,9.778645,5.692086,8,full_0.1
6.0613027,8.972314,4.8576603,3,full_0.1
7.345308,10.13653,5.5523777,4,full_0.1
5.140723,11.059418,5.986474,2,full_0.1
6.0548615,10.254772,7.519931,4,full_0.1
7.2995234,9.743516,6.504865,8,full_0.1
2.9524324,10.364221,6.343701,1,full_0.1
2.7673502,11.488284,8.011627,3,full_0.1
4.0698543,12.513382,6.712963,5,full_0.1
7.222692,10.184866,5.649264,4,full_0.1
3.4915414,11.495789,6.7782626,2,full_0.1
3.0004926,11.228959,6.4127355,6,full_0.1
2.959226,11.469367,7.0812826,7,full_0.1
5.964743,10.147629,7.534402,6,full_0.1
6.3134656,10.013075,6.439902,8,full_0.1
6.930383,9.691869,6.836207,8,full_0.1
3.253362,12.218436,6.689728,4,full_0.1
5.153383,10.752543,7.099039,9,full_0.1
7.4359736,9.144596,5.0066953,4,full_0.1
5.5391617,10.437615,6.2288804,8,full_0.1
2.25568,11.87306,8.350048,5,full_0.1
2.1780205,10.887393,7.3089314,5,full_0.1
4.502256,11.873645,7.9392004,5,full_0.1
2.88865,10.288654,7.812351,2,full_0.1
2.6660676,11.56528,7.0716214,2,full_0.1
2.4525595,11.046489,7.2423234,1,full_0.1
4.451278,9.831105,6.031649,1,full_0.1
3.1825783,10.239245,8.088671,9,full_0.1
4.619442,10.006897,7.035467,8,full_0.1
4.9474106,9.982732,5.471442,6,full_0.1
6.256056,10.107375,6.296055,4,full_0.1
2.400115,11.569776,7.901436,1,full_0.1
2.352237,10.705501,7.537591,2,full_0.1
4.789967,10.096454,5.336041,0,full_0.1
3.069332,11.247353,8.318038,0,full_0.1
3.7845771,11.694228,5.9726977,4,full_0.1
5.0652175,11.750889,6.4800777,2,full_0.1
7.295866,10.174236,5.558609,4,full_0.1
2.922547,10.796067,7.918789,7,full_0.1
6.515009,10.497952,6.175452,9,full_0.1
4.0414305,12.122429,7.2897043,1,full_0.1
7.127546,9.447463,4.889139,2,full_0.1
4.4756527,10.558202,6.0107837,2,full_0.1
2.946864,10.830599,5.9980536,2,full_0.1
3.1359153,10.696306,6.739362,5,full_0.1
7.583099,9.414749,6.06562,4,full_0.1
2.9320757,10.832171,5.9495654,3,full_0.1
3.42233,10.26936,6.1455493,0,full_0.1
7.5659404,8.914338,4.834536,0,full_0.1
3.4787471,10.711351,6.964775,1,full_0.1
3.4923973,11.189877,8.680052,5,full_0.1
4.0061336,11.816866,6.114464,7,full_0.1
3.686518,11.261528,6.975392,7,full_0.1
7.2896485,9.338053,5.299049,2,full_0.1
6.82182,9.546158,5.672587,1,full_0.1
3.195725,11.213128,8.538594,2,full_0.1
3.5844364,10.500244,6.032621,9,full_0.1
3.2035158,11.130772,8.509675,9,full_0.1
2.283597,11.471656,7.8424926,2,full_0.1
6.6930623,9.699372,6.8523655,5,full_0.1
6.0497804,10.012493,7.5688725,3,full_0.1
4.188536,10.770886,6.402618,2,full_0.1
3.0714493,11.015211,7.780901,4,full_0.1
3.4393117,11.119857,7.609298,6,full_0.1
4.1781225,9.517662,6.223975,9,full_0.1
5.6141567,11.21547,6.3443446,0,full_0.1
6.919019,9.374071,5.3804064,4,full_0.1
5.3632216,11.266641,7.127251,6,full_0.1
5.588499,10.696174,5.548943,4,full_0.1
5.186179,9.760945,6.463886,9,full_0.1
5.4587913,9.845364,5.6948986,8,full_0.1
3.943938,11.2064295,6.522874,0,full_0.1
5.8445907,10.488303,6.7233186,9,full_0.1
7.25156,9.7191515,6.5572495,4,full_0.1
2.6003063,11.332277,8.042549,7,full_0.1
6.408068,10.131597,6.119876,2,full_0.1
5.1154385,10.8963585,7.001035,2,full_0.1
7.5445194,8.996995,4.817447,3,full_0.1
3.5920968,12.089971,7.7443886,3,full_0.1
4.3912287,9.495054,5.943023,3,full_0.1
4.72276,10.588914,7.5525217,4,full_0.1
4.359761,10.258173,6.1014047,1,full_0.1
6.152517,9.977046,7.56291,0,full_0.1
3.5353124,10.928597,6.6416183,9,full_0.1
3.0632567,11.160808,7.1384306,0,full_0.1
2.5828006,10.631506,8.049007,1,full_0.1
5.67145,11.161907,6.7945185,0,full_0.1
2.9654758,11.277454,7.6683083,6,full_0.1
3.429857,10.106583,7.0524817,1,full_0.1
2.6267278,9.982939,7.67695,9,full_0.1
5.591169,9.419032,6.4076433,9,full_0.1
4.4807024,9.952122,7.2481513,3,full_0.1
7.138526,9.147944,5.137114,6,full_0.1
3.0413089,10.861979,7.3897285,6,full_0.1
3.2869906,10.162117,7.645325,5,full_0.1
3.8773196,11.609075,7.887273,3,full_0.1
3.9953692,12.2642145,7.030678,8,full_0.1
4.841428,10.050375,5.4236493,5,full_0.1
3.3411405,10.376641,6.266568,7,full_0.1
3.4520235,12.692338,6.883751,0,full_0.1
2.167018,11.570144,7.8825765,6,full_0.1
6.839644,9.18154,5.0167494,0,full_0.1
6.7091537,9.508891,5.1429105,3,full_0.1
4.405315,10.850903,6.0664463,3,full_0.1
3.1965978,10.208266,6.740885,5,full_0.1
2.9562063,10.674597,7.7566986,9,full_0.1
5.624831,9.147786,5.0546722,5,full_0.1
7.583514,9.691735,5.991286,8,full_0.1
6.4846153,10.671874,6.4548206,9,full_0.1
2.7509525,11.69959,8.1814,8,full_0.1
2.8499646,11.26209,8.333765,6,full_0.1
3.7479324,9.861401,7.3321223,0,full_0.1
2.896726,12.213302,7.109467,6,full_0.1
5.2465034,10.491574,5.478016,9,full_0.1
5.427856,8.966694,6.164598,5,full_0.1
4.3726864,9.661697,6.146128,1,full_0.1
5.016243,9.383581,5.3571725,0,full_0.1
4.189892,11.518548,7.4017024,4,full_0.1
2.1048899,10.45292,8.477901,9,full_0.1
5.9860907,10.385458,6.5725503,9,full_0.1
3.1862485,10.083652,7.3700686,9,full_0.1
3.6662438,12.266071,6.683708,6,full_0.1
6.5177507,10.298771,6.223317,2,full_0.1
6.3601093,9.493412,5.6460257,1,full_0.1
3.377851,12.60031,6.897445,9,full_0.1
3.9132695,12.36409,7.308886,3,full_0.1
4.192443,10.542244,7.3350983,7,full_0.1
5.593968,10.155383,5.9448943,4,full_0.1
6.4462276,8.813529,4.8133307,7,full_0.1
4.181885,10.112007,6.7915044,0,full_0.1
5.5238113,10.018324,7.6099997,0,full_0.1
2.8378665,10.432511,7.9832764,8,full_0.1
2.5371351,11.084154,7.0022435,7,full_0.1
3.6415987,10.808425,6.0821514,6,full_0.1
2.944614,11.038878,6.9755554,1,full_0.1
3.0031314,11.235447,7.949784,7,full_0.1
3.1022398,10.395057,7.4509907,6,full_0.1
2.4792979,11.404331,8.071678,1,full_0.1
4.85458,9.6306505,5.6777654,1,full_0.1
6.1851287,10.37094,6.474045,1,full_0.1
7.540341,9.0181875,4.817767,4,full_0.1
4.686295,12.221163,7.015761,8,full_0.1
4.9982166,11.795844,7.001682,1,full_0.1
5.8821807,10.612742,6.7015104,7,full_0.1
6.78379,9.176925,4.876835,6,full_0.1
2.6885421,11.02302,8.383228,7,full_0.1
2.768714,11.35157,8.278703,2,full_0.1
6.289282,10.357816,6.1662464,4,full_0.1
2.6370559,11.544339,7.8504124,4,full_0.1
3.6138146,10.888794,8.086611,2,full_0.1
5.476986,11.587556,7.0580845,2,full_0.1
2.5781877,11.038864,7.1511774,1,full_0.1
7.291428,9.768092,6.4640512,6,full_0.1
6.094184,8.896267,4.829389,4,full_0.1
3.510722,11.580734,7.6654153,8,full_0.1
3.5468435,11.803883,6.317998,0,full_0.1
6.9235244,10.185501,5.6924586,1,full_0.1
6.9732623,10.099906,5.9918585,8,full_0.1
4.217779,12.258692,7.1652145,8,full_0.1
2.4425933,10.6942425,7.382313,1,full_0.1
2.2669108,10.84993,7.2842035,1,full_0.1
3.303817,12.480813,7.0815997,7,full_0.1
3.6793334,11.785144,7.6720243,2,full_0.1
3.3467848,12.545182,6.806161,9,full_0.1
4.509015,10.207499,6.6756063,7,full_0.1
2.2625632,11.101424,8.200404,2,full_0.1
5.7339144,10.696592,6.400836,4,full_0.1
3.3877459,12.443013,7.159864,9,full_0.1
4.3133044,12.002741,7.5301194,7,full_0.1
6.5708303,10.22757,6.5055923,6,full_0.1
5.594384,9.178976,6.2546816,3,full_0.1
6.7881975,9.660381,6.5624313,5,full_0.1
5.2545323,10.178192,7.655288,1,full_0.1
6.8977404,9.402031,4.870215,4,full_0.1
3.4094796,10.391534,7.29479,8,full_0.1
7.1855884,9.5791,6.8472,9,full_0.1
4.932991,10.743036,6.0757403,7,full_0.1
2.383775,11.553241,7.655036,9,full_0.1
4.293543,10.350671,7.305222,9,full_0.1
6.4005494,9.605985,5.9294834,9,full_0.1
3.1823728,10.888356,5.7219977,6,full_0.1
2.8987343,10.885866,6.136278,4,full_0.1
3.528234,11.030594,7.6756225,0,full_0.1
4.581536,10.053538,7.350883,6,full_0.1
4.7029276,10.660712,7.6992993,5,full_0.1
6.0520663,10.152704,7.579832,2,full_0.1
2.6628046,9.93441,7.7227306,2,full_0.1
6.5503983,9.53168,5.9932504,8,full_0.1
5.8148537,10.807057,5.8354053,7,full_0.1
2.6631556,11.16347,7.601458,4,full_0.1
4.497083,10.187921,6.6723237,0,full_0.1
2.8763547,11.02067,7.339336,5,full_0.1
3.4481795,11.723912,7.8580475,4,full_0.1
4.852462,10.136145,5.414357,6,full_0.1
3.879242,12.35979,6.353229,9,full_0.1
6.2852793,9.926223,5.514866,6,full_0.1
3.8316576,10.883962,8.209208,3,full_0.1
2.6033666,11.222255,7.568638,5,full_0.1
2.492822,11.739093,7.5602765,4,full_0.1
3.1993604,11.302004,8.700642,4,full_0.1
5.8450236,10.080592,7.6832786,0,full_0.1
6.8745294,10.071531,6.408171,4,full_0.1
4.568382,9.672741,6.0673056,7,full_0.1
3.7079692,11.990796,6.0144057,1,full_0.1
6.4730196,8.881805,4.9524026,8,full_0.1
2.3321931,10.939242,7.720204,9,full_0.1
4.7808404,11.305851,6.159684,5,full_0.1
5.5323973,10.804714,6.058856,4,full_0.1
5.714905,10.091786,6.5558786,9,full_0.1
4.4145274,10.164447,5.9051857,0,full_0.1
5.4833617,9.213993,5.0799212,1,full_0.1
4.034934,11.995526,6.174978,7,full_0.1
5.216697,10.208769,7.6760626,1,full_0.1
3.2881753,11.37664,8.641449,7,full_0.1
3.7971463,10.730039,6.4521894,6,full_0.1
7.191819,9.136967,5.1531997,7,full_0.1
3.795427,9.970277,7.648681,5,full_0.1
6.3720827,9.538304,5.874019,8,full_0.1
6.7272882,10.09796,5.960982,4,full_0.1
4.131765,9.611554,6.707739,3,full_0.1
5.5444894,10.253012,6.113755,8,full_0.1
2.961727,10.082274,7.585135,2,full_0.1
3.06014,12.259247,7.2495394,7,full_0.1
7.249046,10.037055,5.5977564,1,full_0.1
5.7107153,10.514319,6.721645,6,full_0.1
6.12383,10.483504,6.6315513,8,full_0.1
6.226806,9.873112,6.667634,1,full_0.1
2.6038465,11.679673,8.5568905,4,full_0.1
4.331914,10.433648,7.4230604,3,full_0.1
2.5895073,10.174207,7.5579176,7,full_0.1
6.075808,10.310652,6.567098,2,full_0.1
6.3769827,10.485675,6.38458,0,full_0.1
6.5638766,10.7026615,6.3430667,5,full_0.1
6.682345,9.822005,6.760621,4,full_0.1
6.3219934,8.823644,4.7578297,6,full_0.1
2.659555,11.145916,8.123575,3,full_0.1
3.5889657,11.924282,6.2105107,0,full_0.1
4.736443,11.888371,7.122545,4,full_0.1
3.753413,12.603656,6.852189,3,full_0.1
6.821024,9.697783,6.434661,6,full_0.1
3.0558681,11.151162,6.294333,1,full_0.1
2.416473,10.587236,8.094632,3,full_0.1
3.078766,11.219969,8.823637,3,full_0.1
4.424194,11.3836565,7.8069763,0,full_0.1
6.280354,10.388874,6.22547,1,full_0.1
2.1906273,11.696061,8.348349,6,full_0.1
3.6684632,12.052024,6.1370745,1,full_0.1
2.2327297,11.669099,8.237718,1,full_0.1
4.888551,9.79408,6.2424145,9,full_0.1
4.7468176,10.116841,6.49747,5,full_0.1
4.2454853,11.531013,6.954521,6,full_0.1
4.0007358,11.953371,7.3134995,7,full_0.1
3.3444052,12.156333,6.7563825,4,full_0.1
6.0558887,10.122967,6.656519,8,full_0.1
2.541885,11.732874,7.463135,4,full_0.1
2.5025482,11.504868,7.598404,4,full_0.1
4.3815684,9.866339,7.0816727,4,full_0.1
2.8035932,10.31641,7.5170784,2,full_0.1
4.718782,9.551321,5.9050894,4,full_0.1
3.7051692,12.415666,7.2409143,7,full_0.1
6.178006,10.599408,6.5529447,4,full_0.1
7.074809,9.601757,6.9110656,5,full_0.1
5.231773,11.465878,7.5157332,4,full_0.1
6.6287165,9.902301,6.327123,9,full_0.1
3.229618,11.075648,8.571723,1,full_0.1
6.8328815,8.937288,4.7586803,7,full_0.1
6.9731383,10.104934,6.377529,2,full_0.1
3.6348968,9.835858,6.621093,9,full_0.1
5.683134,10.256767,6.3543377,1,full_0.1
5.604351,10.786212,5.521336,3,full_0.1
3.6036623,12.390543,7.5604753,5,full_0.1
4.8277736,10.1768055,5.698986,8,full_0.1
3.0424502,11.131835,8.677117,1,full_0.1
5.624677,9.172222,4.993335,7,full_0.1
3.0221,10.123711,7.59207,9,full_0.1
2.326886,12.110533,8.318994,6,full_0.1
2.5960352,11.261774,7.154609,1,full_0.1
3.6434214,12.319291,6.7666817,1,full_0.1
4.5420213,9.768079,6.5502567,8,full_0.1
4.11317,10.049785,6.8273664,6,full_0.1
6.7835417,9.09161,4.8969135,2,full_0.1
6.3367867,8.9707365,4.7817044,1,full_0.1
2.1052427,10.496165,8.473567,3,full_0.1
3.407562,12.249654,6.806324,7,full_0.1
3.1270163,11.599548,7.802033,8,full_0.1
4.2916,12.025211,8.004305,4,full_0.1
2.9546423,12.096374,7.8007393,2,full_0.1
4.447131,9.732298,6.126206,2,full_0.1
5.3647876,10.086147,6.72197,3,full_0.1
2.2336195,10.811201,6.9936986,5,full_0.1
3.4667222,11.04111,8.637858,4,full_0.1
7.559851,9.493709,5.7784944,2,full_0.1
4.0474634,11.564373,7.530012,9,full_0.1
2.9158041,10.187848,7.4553976,1,full_0.1
3.158105,10.868464,6.158368,0,full_0.1
5.915535,9.030231,4.8930154,7,full_0.1
3.585426,11.242038,8.387262,9,full_0.1
5.8818126,10.518423,5.813605,1,full_0.1
2.5761766,11.8338175,8.0950165,6,full_0.1
4.002684,12.582255,6.975956,9,full_0.1
2.8995943,10.777054,5.928201,9,full_0.1
4.054836,9.97678,6.1023083,0,full_0.1
2.8415194,9.808369,7.6952357,5,full_0.1
4.3621626,11.714153,8.028745,6,full_0.1
5.404557,9.202462,5.1047835,4,full_0.1
2.65402,10.711786,7.75865,8,full_0.1
4.557638,10.014717,7.334967,5,full_0.1
2.9792814,10.369558,7.1693625,9,full_0.1
2.4765854,10.74471,7.495604,3,full_0.1
2.4446557,11.630423,8.599825,4,full_0.1
3.3279696,10.561936,6.232365,3,full_0.1
3.1574924,11.132095,5.952317,3,full_0.1
4.4174123,10.355248,7.503884,1,full_0.1
7.1865163,9.539952,6.8201666,1,full_0.1
7.6196165,8.992582,4.832753,2,full_0.1
4.5157747,11.913374,8.009156,3,full_0.1
3.3268313,11.271754,8.438678,2,full_0.1
4.249941,9.769405,6.2299595,1,full_0.1
5.609586,10.280842,6.2779236,6,full_0.1
5.4707017,8.96291,6.2077317,5,full_0.1
5.9860997,11.154063,6.22227,0,full_0.1
6.419699,8.754384,4.7138023,3,full_0.1
6.9424047,9.774015,5.8107085,4,full_0.1
4.941876,11.420846,7.63816,0,full_0.1
2.3760462,11.416982,7.826751,6,full_0.1
7.5512815,9.461978,6.561401,6,full_0.1
4.9614286,11.990486,7.021622,4,full_0.1
6.516123,9.558401,5.9686756,9,full_0.1
2.2483313,10.625275,6.8060894,2,full_0.1
6.820654,9.148804,4.9514313,6,full_0.1
4.3279066,9.746652,6.530425,9,full_0.1
2.5307648,11.873274,8.233029,9,full_0.1
5.3215876,9.855795,6.2369633,9,full_0.1
3.0444603,11.037051,8.117091,4,full_0.1
4.993463,11.601467,6.690244,0,full_0.1
2.77918,11.568928,7.221034,7,full_0.1
3.521893,11.830034,6.0916677,3,full_0.1
2.7418957,11.902761,8.280003,3,full_0.1
6.3872967,9.794563,5.343824,0,full_0.1
5.4277534,11.33066,6.4356055,9,full_0.1
2.6681793,9.854667,7.79399,4,full_0.1
6.0987015,9.60467,6.528539,2,full_0.1
3.884955,10.515576,7.33349,4,full_0.1
3.845246,12.477121,7.1818414,7,full_0.1
3.4287424,11.156954,8.50665,2,full_0.1
7.2974997,9.494903,5.866911,5,full_0.1
4.8878727,11.28517,6.1397166,2,full_0.1
3.546646,10.979909,6.3455005,8,full_0.1
7.4039536,8.947221,4.7128506,4,full_0.1
2.8388758,10.410304,7.517159,1,full_0.1
2.7604227,10.430042,6.447919,6,full_0.1
7.4534454,9.731193,5.885125,9,full_0.1
5.6391263,9.037784,4.9461217,9,full_0.1
2.9708667,10.242689,7.011426,9,full_0.1
3.793403,11.472543,8.050571,3,full_0.1
3.2657714,11.018326,5.860104,5,full_0.1
3.0823574,11.55643,8.520021,0,full_0.1
6.210777,10.218363,7.479998,2,full_0.1
5.432615,8.929507,6.203513,6,full_0.1
3.787024,11.9205475,6.035018,0,full_0.1
2.322342,11.710692,8.411784,4,full_0.1
5.5376005,11.374003,7.0274243,2,full_0.1
3.9384956,12.486838,7.3766184,9,full_0.1
5.4502773,10.147529,6.054066,6,full_0.1
4.8708906,10.163956,5.3215427,3,full_0.1
5.4394846,11.359547,7.218901,0,full_0.1
7.353493,9.002047,4.753544,9,full_0.1
2.3706794,11.654528,7.8989177,8,full_0.1
2.4170225,11.419633,8.619525,0,full_0.1
6.072495,10.138303,7.594413,0,full_0.1
3.255891,11.539597,8.597475,5,full_0.1
4.0411887,11.414044,8.0022,2,full_0.1
6.7507434,10.266082,5.8014593,6,full_0.1
6.4365525,9.307391,4.9906235,0,full_0.1
5.8170033,10.551378,5.989932,7,full_0.1
4.119084,11.253996,8.544624,6,full_0.1
3.74354,9.780893,6.6628766,6,full_0.1
5.083434,9.80343,5.852775,9,full_0.1
3.0392582,12.173346,7.1427236,6,full_0.1
6.831941,9.265486,4.901606,1,full_0.1
4.364428,10.405101,7.432838,7,full_0.1
5.161743,10.898271,6.326731,6,full_0.1
5.4059267,10.380422,6.458328,1,full_0.1
2.3135173,11.503078,8.189937,0,full_0.1
2.5479498,12.313091,8.286597,7,full_0.1
5.4324417,9.203748,5.1429114,5,full_0.1
2.8055272,11.298658,7.8771167,1,full_0.1
4.380183,12.071262,7.944121,4,full_0.1
7.4080477,10.084023,5.572219,8,full_0.1
2.3331327,10.993938,8.334799,9,full_0.1
2.095222,11.347303,7.3444557,7,full_0.1
3.2382011,11.423509,8.441096,2,full_0.1
2.66551,11.412534,7.074698,8,full_0.1
2.4684553,12.146033,8.18021,3,full_0.1
4.9127984,10.096546,5.335468,2,full_0.1
2.4066515,11.626128,7.408324,6,full_0.1
3.1532538,10.524213,5.916635,8,full_0.1
6.093036,8.915215,4.798515,4,full_0.1
4.21094,11.76651,6.6382146,8,full_0.1
4.830433,10.709799,5.7858887,2,full_0.1
3.9485288,12.093883,6.7423296,6,full_0.1
2.981285,11.374946,8.636487,1,full_0.1
4.49472,9.872779,7.219746,5,full_0.1
4.52371,11.944098,8.054775,0,full_0.1
5.8910885,11.002839,6.152246,0,full_0.1
2.5121188,10.717312,7.8702917,1,full_0.1
4.56214,10.024502,7.3702073,1,full_0.1
6.3185873,10.278867,6.3797297,1,full_0.1
5.8989596,9.559985,5.7220874,2,full_0.1
7.4809804,9.110803,4.899811,5,full_0.1
6.172796,10.365538,6.6854973,4,full_0.1
4.509988,9.788612,6.485418,2,full_0.1
4.1777186,10.292005,6.226646,7,full_0.1
6.8282757,9.128204,4.9366775,5,full_0.1
5.116934,11.680847,6.9810414,0,full_0.1
7.2883964,9.301423,4.8810735,6,full_0.1
2.0121882,11.132193,7.3522363,7,full_0.1
6.034346,11.184415,6.22985,6,full_0.1
3.5593343,9.928038,7.3553014,3,full_0.1
3.855409,11.689267,7.8829527,2,full_0.1
2.416712,11.495833,7.226604,7,full_0.1
2.7410758,12.384515,7.5643463,2,full_0.1
2.7078414,9.987657,7.845762,7,full_0.1
5.3886003,9.21157,5.1218967,5,full_0.1
2.8618314,11.921837,8.199729,7,full_0.1
3.8552504,10.601353,7.7813683,8,full_0.1
2.6655035,10.604623,7.690245,1,full_0.1
