PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label,bias_level
-23.69789,-6.833389,1.4129518,-4.5828214,-0.47216716,5.7005587,-6.9190264,4.0715523,2.0055153,1.9812297,0.28390768,-4.0130982,0.11146644,-1.958458,-2.7410243,-0.4713355,1.3848096,4.418443,-2.8925622,-0.55908287,-3.317925,2.1492362,0.08460384,2.2426438,-0.63601696,5.894868,-0.042747617,4.147956,1.7594075,-1.0718627,2.5442224,-1.9193836,-3.2378595,-2.9472866,0.6733293,0.07070868,-4.0147114,-3.217203,-0.90974736,-1.1767789,2.8343637,-1.841016,3.2312844,-3.5940983,7.2813225,-3.7122867,-0.6858068,-2.3819413,2.4064565,-0.9207376,7,full_0.5
-15.294659,-0.06836182,3.8610826,3.0628066,9.038892,-5.452085,-5.2892714,1.3221059,-0.9143491,2.018761,4.636676,-6.0297527,2.8601077,3.9776447,-1.6418332,-2.0732055,8.777717,-5.363244,2.773278,0.66261005,-4.7266316,3.7150667,1.1034178,-0.9868094,0.80612206,-4.2208333,2.035671,-6.931342,1.5597694,-3.2031999,4.570745,0.27783814,3.9779122,-3.762489,-1.6338478,-7.5900846,2.6692145,6.4080086,5.619662,2.7434828,2.5536976,2.8146677,-1.3276794,3.2526848,-3.0408561,3.6053274,4.9128547,-0.06885576,2.91205,-0.15428373,4,full_0.5
-19.865421,7.430426,0.97413045,0.36668748,6.0221415,-0.61602753,2.0681083,-1.0213437,3.3594925,1.4825665,-4.9465714,-8.219898,1.2641954,-6.1717095,1.5094304,-1.0436488,1.6403072,3.0464802,-10.688547,-1.2928127,10.773476,-2.5290956,-0.21055387,1.0113641,10.046904,3.483084,-0.70191,3.9408584,-6.8952603,-0.18602611,-1.5839893,-5.4061484,0.5298581,1.210089,-1.534829,-2.3912957,1.0183505,-3.4112043,-1.294162,0.61002046,1.352551,-0.28215373,-2.062995,2.1436641,-4.503005,-2.4593096,-2.165036,-1.6516666,0.8226266,0.2411614,8,full_0.5
-13.3246565,6.6936827,7.0385,-9.675696,0.34724855,2.7513664,7.457044,-3.186269,-7.875489,-0.7601072,9.669335,-1.0221314,-3.0864768,0.35150456,-3.4731073,-2.1412096,6.9419723,3.4809623,-0.5647817,4.617482,-4.6263614,-1.9365855,0.89767355,2.910102,-1.2367504,5.199155,-0.9244274,-2.5675364,4.067172,-1.0274602,0.9077137,7.1105776,1.7310021,-1.7584256,-8.299071,-3.6077197,-5.482847,-0.8509769,3.3532448,-0.90193284,3.549342,2.3224378,4.783584,6.337749,6.954319,3.6729062,-1.4965135,4.975141,1.6718619,-3.4891043,4,full_0.5
26.660767,-3.6042216,-22.25253,-1.696173,-6.0206113,-9.004738,2.5119283,5.1624084,-3.7741818,-1.2350543,-4.6539197,5.363099,2.8260717,-1.463967,-0.9098831,-6.5241604,0.7925653,-4.9193096,-5.8200703,-5.222626,6.105734,-3.7553613,1.2809796,5.5472894,-0.24456827,4.172829,-1.493843,0.65306354,-2.2736611,-4.4077363,0.38125783,0.3002815,-3.5851083,-1.1295588,0.29210028,-1.0804219,0.24356765,2.934357,0.6839311,0.7892187,-2.4317853,1.1160814,0.41788825,-5.256913,-3.772874,-1.3567212,-2.8773756,-0.6343473,0.2807229,-1.569675,4,full_0.5
0.03752832,6.102142,16.24982,-12.414766,3.6868865,7.5716815,4.663967,14.533551,-0.595136,-11.695685,-8.068865,-7.4246106,1.765476,1.438091,0.30486205,5.89899,12.508251,-9.383438,7.4059463,3.832919,-4.6713986,1.4340287,-13.725925,2.738944,-2.177617,-4.2482553,0.39366916,1.7262119,-0.19851373,-1.472462,-2.3413591,0.47230154,-2.9855552,-3.7191827,-2.6022742,-0.03644698,-3.5666208,-3.0240996,-2.27405,3.649408,1.4665639,1.3985482,-2.8558722,-3.8302982,-3.8651094,0.04212207,-3.342122,-2.2634947,2.6279044,-3.5868483,4,full_0.5
-3.5842733,6.572465,-11.08936,6.428337,12.717478,-4.7370067,0.5371818,-4.1867714,-2.9029999,-2.9861448,-5.9151993,4.6385508,-3.0332139,-0.56887543,1.6488235,6.728396,-0.21022023,-1.2295036,-6.0316153,4.1599374,3.3004668,-3.2904205,3.8120456,6.503842,8.00141,-0.41914895,-4.2425137,-0.35369045,-2.992138,6.8576903,2.1409447,-1.5600681,-0.2862831,2.238508,-1.3763163,-6.372849,3.6769855,0.787247,-2.5750911,-0.18304928,2.2950072,2.1122026,-0.32617104,-0.6810798,0.45460337,5.090516,-1.9415287,2.456584,1.0921016,-1.6488819,2,full_0.5
-2.4747741,12.091184,0.5273344,-4.8700657,0.90069425,1.9859043,-1.4667562,3.5795956,-7.10608,-9.683209,-3.675979,2.84562,3.4817677,-0.48428923,3.4392118,-2.4157546,1.13484,2.4871767,1.5112085,-1.6895307,0.37013263,7.9840636,7.192906,2.3024669,7.472208,-8.737308,0.6568695,1.6914474,10.054241,5.7094893,5.760673,-5.6227107,-0.92292553,1.6565945,3.0339386,1.7130216,-1.4477967,-2.6563668,3.8964565,-4.2779446,-0.054332927,-1.6020263,-2.1256692,1.598644,1.4406055,-1.6514057,1.3242499,3.467272,-4.0424275,3.8652065,4,full_0.5
-15.083812,-7.367255,3.3329463,5.9432254,-6.477846,0.42827827,-8.006613,-2.8645144,-4.239784,0.078778185,3.3909152,-5.614368,0.5168989,1.9159703,-3.4260676,-2.6142325,-0.76001483,-3.6644588,-3.1074166,11.50958,-4.758866,-1.3954165,4.619479,5.84408,1.4111859,-1.3723322,3.799726,1.8019211,-4.301712,-2.4670606,0.46226832,-5.202943,2.577761,-6.1626954,2.7608263,-2.111643,-0.42251518,1.0008028,2.5614603,-0.51141244,7.8752737,2.4212925,0.86107886,3.0516467,0.4030366,-6.02024,1.530504,-2.1335614,0.34528464,-0.78316516,7,full_0.5
66.75793,-9.114855,21.276186,-2.0840285,12.507766,-6.694818,-5.2511024,-3.1215012,-5.713171,-5.333073,-1.2528422,4.2218256,-2.1797292,0.46240732,-2.3263016,-8.046668,-1.725909,-4.029754,-1.4890721,-0.63406414,1.7666904,-0.4256986,-0.42906284,-2.8083887,-1.0919718,0.44072142,-2.7233465,3.8563654,-5.425163,-3.2289186,3.4192915,-6.368827,4.9831796,0.17875749,-2.5755146,-0.25654247,0.9807452,-2.320586,-0.9833232,0.06648893,0.84869486,1.4017239,-1.3438919,6.207316,-0.7691311,0.92300737,3.412616,-1.7879705,1.5540079,1.2336227,4,full_0.5
2.943838,-11.51558,-6.1883526,-4.2236924,-4.437101,4.4384217,7.605241,-10.505969,-6.593215,-13.918484,-6.5804105,-0.96202034,3.505284,-5.678717,-2.9229836,11.955445,-7.7749953,3.9232116,2.6555612,-4.819202,-4.67692,16.123842,1.210465,-7.505126,1.5340449,-0.59006375,5.8610487,3.4094517,-1.6082793,-5.4057426,-0.6881915,0.3208161,-7.8920546,-3.443711,-2.6000996,1.8699607,4.888996,-4.3290186,-1.3788886,4.8825035,-4.046865,3.863285,-0.15208699,2.825974,-4.7855062,-1.7654419,3.7872427,-1.5857018,1.5004388,-7.5092015,5,full_0.5
5.6017556,6.803928,-4.948256,-7.3156734,-6.447308,-3.3064883,7.0085635,14.377715,-8.256227,-3.9696095,2.3380356,-7.1604705,-5.121136,2.5225782,-2.7563233,-0.6653856,-0.008547837,1.6701236,1.1043599,5.5339775,-1.4822087,1.8450397,2.338463,5.0410566,0.75330544,-4.094349,0.20808665,-0.97459024,3.0125902,1.26623,-2.7298317,0.6801329,1.6162561,2.5916986,1.0481474,-0.10682167,-3.5581226,4.4070663,-4.877309,0.42489642,-4.7342935,-8.370337,-1.9654962,4.1788707,-1.569477,2.4673421,0.99666005,-2.1882403,2.6102939,-4.33337,4,full_0.5
4.367725,-1.0844194,16.508776,1.3859955,-8.980738,-8.5309,2.4451993,-3.6051571,7.0301056,2.1772344,-0.3635712,3.6474404,-7.563883,-1.0556636,-0.7581568,-8.168617,-9.308401,-8.505214,-0.6903968,-4.734127,-5.5498114,2.4493961,-1.6518956,-3.0729241,2.1764472,-0.830511,-3.3324857,-1.1066943,-0.22657524,7.6324883,2.5749502,0.64787006,-3.517016,-0.8827954,-2.393787,0.040538438,-3.362516,0.49984682,-0.1310473,-1.091791,-0.24243076,4.574986,2.2982852,1.6092504,-0.46847132,5.74997,-0.24291597,-4.192283,2.796376,-2.0139067,9,full_0.5
-8.868034,5.8637486,5.2578206,-9.117081,0.7569732,2.3679802,-3.8309498,0.53965807,2.942954,-6.7712574,-7.248278,8.6449795,-6.4083467,1.6158156,0.61051404,7.630729,-6.019788,-1.3411698,2.0870876,1.1353801,0.59615064,4.138357,0.91828823,-10.517729,-0.38766226,-1.3685141,-0.40516776,1.6318976,-4.072963,-3.9822798,1.5255355,4.41649,-3.8878167,-1.6850978,1.4435089,-1.3049194,0.065254375,-2.9906964,-3.5158124,-0.6551899,1.8591442,1.0454535,-0.6834368,-0.60430616,-4.245321,-1.8387597,-0.79980886,-0.44900444,0.26089472,2.015059,1,full_0.5
1.1885357,1.4481678,-0.48320812,7.518649,9.511454,8.628158,-7.256899,4.0452538,0.14427449,9.31968,-2.234419,-2.8014941,7.217721,1.892745,-3.2770452,0.3297464,-3.8649116,-4.5240774,-0.29391217,1.3670696,-3.0374672,3.5099115,8.050137,0.49240544,1.2868251,0.8091449,8.14192,-1.5294733,1.4964404,2.0461729,4.5464253,-2.0664897,-8.318167,4.5830975,0.15735884,0.67779654,4.283518,1.9819535,2.5106633,-3.0426333,-1.489167,1.9422525,-0.06472705,-2.9901125,5.35402,-6.0536213,-0.71333647,-0.19852115,0.36928537,-0.23201369,7,full_0.5
-13.934393,-1.6761708,-3.9345841,-7.9981065,1.8288007,-1.7547555,2.810611,2.5675836,0.9998198,1.083368,-0.6376766,3.7094898,-3.1309166,-1.6789995,3.2498064,0.3890455,-2.0809457,-1.0471398,-1.5424024,-3.343397,-4.0198655,-4.552793,-4.181459,-1.7220255,-1.0304791,0.71274114,4.1551495,-2.1319978,4.103073,-0.7949946,2.8918746,0.021587623,-0.38063762,-2.9864879,8.108998,-3.6559932,-1.504225,-5.2193856,-6.1618195,-4.888454,1.6985153,3.043057,-2.164577,2.8485441,2.2207506,-1.1589737,-2.7892473,-0.8885626,-5.9183927,4.042632,2,full_0.5
5.22284,-9.387843,-18.844769,11.274541,10.800433,1.4281725,10.59185,-4.9373126,4.1804624,-3.496797,8.149564,1.129438,-5.4717193,2.8264458,0.20586446,0.75357044,6.9692097,-2.4500804,8.137392,-0.5584114,-3.3587642,9.684024,-6.434516,-3.087487,-2.1575382,2.1488962,-2.0150416,3.028037,-1.4496548,-2.3156667,-2.3649335,2.5079339,-1.8959638,0.3800436,3.7952104,-0.80597174,1.5785736,2.5881958,5.510589,5.100007,-0.67700595,-9.046251,4.3787637,-4.8785024,1.9717578,-0.5617204,-0.6388088,7.0164976,-3.0889127,-2.2596006,9,full_0.5
1.7411063,8.064938,6.5382814,-5.9910917,-2.3011909,11.016406,0.7678704,-2.9055166,4.113396,9.78984,1.207265,-7.092744,-0.56709105,0.5607115,-2.5157194,2.041442,-0.7438817,-6.987727,11.940763,7.2819114,2.1010401,-5.795091,5.4721437,-3.818844,1.5253745,1.469828,3.201271,-4.307012,-0.44065306,-5.5337443,4.155019,-5.2509503,-8.818407,3.1841795,5.108882,1.3978491,4.3273187,4.7540717,-4.7860084,-6.0646296,-9.901971,-1.1961989,-5.3502607,0.39534986,-3.847735,1.3679013,-1.4953549,2.0878353,-1.376911,1.4082385,1,full_0.5
-23.567232,2.3566852,1.5499902,-9.832023,-0.88741976,-0.43236682,-3.4531379,-2.6466277,7.4411583,0.5336594,2.0315025,-5.657198,0.98719263,-5.8454623,-7.755714,2.9994662,1.8025502,2.719194,-1.3271384,-1.1959441,1.1689574,0.32787472,1.8523644,-1.1970154,-1.4401115,-0.39667714,-4.7474556,-2.5165193,-1.7190392,-2.173309,-0.8223728,-5.010142,-0.57980126,-2.4416263,-0.18784246,4.073043,1.8489977,1.907557,-4.779046,-0.77748525,-1.2359346,-3.9389088,0.88383746,-1.3282982,-2.063697,1.5905626,-3.9768667,1.6515026,-0.74349856,4.6889334,3,full_0.5
20.943092,-8.944033,5.4142127,-3.8431568,-2.6858423,5.769194,6.855876,-6.927225,-2.9198008,-1.6470422,-6.292172,0.46055454,-4.403741,0.9607492,3.5354068,3.2323244,3.8019974,-1.6070917,-9.913649,-3.0632002,-10.774135,-7.9371657,-5.8150015,-5.159464,3.7379158,-3.3938146,4.420354,-9.294996,3.8015897,1.7031944,-1.1733944,4.8589983,2.3581057,-4.843948,3.4268422,0.20159876,4.3721557,0.686946,-1.5176979,-1.7750899,-1.831304,-0.27112496,-7.399835,1.6868142,-0.6669445,-1.0525609,1.764649,1.274908,1.2221874,0.4134691,5,full_0.5
-18.464783,-18.833979,11.418074,15.62235,-9.66046,0.95137525,-4.203072,-5.310317,7.7578053,-0.39252687,4.5281744,-6.5617714,0.71985215,-4.029612,-0.79824716,-0.8234386,0.57186735,0.7052096,-1.9591709,-3.804366,-3.1576784,0.48973197,-0.03695818,6.962062,-2.3817606,-5.50922,7.379311,1.9199892,4.5333786,-7.177184,0.16936426,6.971508,-0.15089478,1.6411427,3.1180773,1.9823395,-2.7200325,-2.144108,-0.7938859,0.16021161,1.2869849,0.6135535,-4.343826,2.015294,0.06803929,5.4968314,2.3039992,-2.574566,-3.5198548,-2.447096,8,full_0.5
60.035934,29.202194,20.559692,-2.178288,0.121650316,8.941768,-4.685551,-1.895213,3.044224,-7.010653,-0.9024215,3.4947734,0.7616939,3.6311471,1.2838433,-5.779181,2.1106389,4.1207547,-3.2214017,-3.400132,4.27204,-0.886491,-2.4692674,-1.9122808,-5.133472,-0.02270598,-4.590723,1.8872765,-1.9138772,-1.4144225,0.36897627,1.3169737,5.73933,-4.711053,-2.7916605,2.177146,-3.0734231,2.8775427,-1.521927,0.77413607,3.2008126,3.889293,0.29079932,1.8767753,0.6428309,-1.7795321,2.4398196,5.2519484,-0.10721883,1.6463684,1,full_0.5
-14.510916,-4.654666,-1.1850587,-15.391989,2.843157,-1.9151139,1.8814387,6.330367,-2.4861295,-2.8417785,1.8330594,2.3610399,2.437623,5.300906,3.1253967,-3.9173312,-4.9287243,2.8234818,1.5825015,-1.219047,3.6505384,5.26816,-1.5422581,0.13784707,-1.5582296,-0.20746523,8.745303,1.2829098,-1.3259627,-0.4192872,0.7613856,-1.0167052,-2.0398536,-4.689349,11.892567,-4.151804,-0.9115802,-0.4285968,-3.3556674,-8.355801,0.9470397,-0.25469857,-0.79061294,1.9818017,1.1059241,3.5661533,0.2789865,0.98280615,-1.1748887,7.030294,7,full_0.5
-7.587321,-4.254972,7.7644596,-2.4671714,-3.2873683,-5.9109898,-4.691341,0.32355747,-0.02300648,-4.075698,0.82558674,-1.5929974,1.1451845,2.9693673,4.487465,-5.6878033,-10.006347,-2.243038,5.059784,-3.9414215,-3.8047125,0.37053186,-2.1801212,-2.895839,2.1000268,-1.8603942,-5.2765994,1.7946253,0.60593104,3.3106823,-1.8007569,-1.5311426,0.72140425,1.2491276,2.716297,-2.5234208,-0.78199226,-0.14935905,1.4648291,0.3753035,2.8049788,-5.129719,-3.1091611,0.51212525,-0.6378272,0.46318835,1.6615756,2.0818121,-3.174833,-3.01271,9,full_0.5
-10.900145,10.242552,0.77388793,4.258862,1.070262,-1.2432166,8.370337,-2.2899482,5.310791,-2.8976302,2.8297741,-5.758067,3.7191534,9.058795,6.0981574,-4.201563,3.8946712,0.35287052,-4.140826,-1.8136746,4.305839,0.41410694,-4.4843698,-1.3228092,-2.3611581,-6.687398,-1.8086569,0.17725179,0.31108916,-2.3440545,-3.1584895,4.280716,-3.5990858,-0.14683284,-0.3593182,5.133629,-3.8761883,1.4161806,1.4290905,-0.50152504,-3.1243198,3.0044081,0.5936658,0.9651484,4.366166,-5.302386,4.763035,2.4653802,0.5165787,-2.9905555,6,full_0.5
7.895124,9.6379175,9.067276,-5.0731487,4.7417097,-0.31447208,5.7721786,2.6566293,2.2059412,1.0289693,1.8520278,-1.6944373,-0.9901012,-3.3926513,-0.55030274,-4.5574822,-0.27224952,2.034781,0.10415168,4.5730305,0.58254665,-9.730495,0.4865351,-1.0360494,-6.4352407,0.17407043,5.764529,1.0071383,-9.829323,-2.8823516,0.6964575,-0.01898219,-5.2364926,6.459956,0.37720907,1.0769882,-5.5080028,-2.147109,1.2800158,-5.0928206,-8.157616,-4.1829734,3.748055,5.104293,-5.6188145,-5.4764905,6.6404996,-3.557283,-3.1288364,7.3560076,1,full_0.5
-6.3828716,-0.88810384,-3.8218257,-7.9950867,-0.7287113,-0.613146,-1.1607783,-4.182234,5.882876,8.368788,-0.14850014,-7.712185,3.398164,1.5357171,1.7952608,0.69927573,4.006348,-0.49534404,-1.2634618,-1.7301221,-0.20488796,0.4175285,2.450816,-2.5163925,-1.1549231,0.5025444,-2.49718,1.179518,1.5154048,-2.7179892,1.3513167,1.9756184,-10.658609,2.9562113,-1.2243985,-0.6409999,1.7798975,-0.014721672,1.7623289,2.2958841,0.50912154,2.0212371,-6.5289793,-0.11027562,4.0924025,-0.5942185,4.5384917,1.2836733,-0.97544765,-1.6340011,1,full_0.5
-11.330677,-8.246272,3.3295197,23.094648,4.022633,-2.990211,-1.9168574,-7.0024705,3.252986,-1.3984382,0.6464042,-1.3549668,1.7035706,12.652425,-3.4833908,-1.6749514,3.3404377,-1.518372,-1.172645,0.5683802,-0.7930956,1.978238,4.562179,3.587347,-8.175512,-4.3411617,0.021879598,0.90014344,1.2186569,0.7058888,0.7671344,3.9408398,4.118179,4.0895095,3.6224883,2.5630722,-1.2564481,-3.0648637,-4.941465,-2.9282022,4.307752,3.9915938,-1.8337793,-2.7710042,-6.101353,-2.4426248,2.6130247,-1.5732744,-0.76758754,0.22866279,8,full_0.5
4.781261,28.687138,-13.743999,13.305861,-4.960352,0.08133344,-7.2825346,5.2789884,1.2275554,1.5188819,2.6120539,-3.0959344,-5.820695,-1.5924308,0.2561138,1.1616803,-3.0132103,0.6475649,-1.4894217,-3.4527001,-5.4135723,3.179588,-1.1877253,1.9615191,-1.8899243,3.6676042,1.5138397,-1.1353947,9.177187,1.0475358,3.4167504,1.8486534,4.9008265,-2.0314612,0.3495429,-2.6181555,3.85498,-5.87679,0.21583337,-6.198168,-2.2268536,5.733812,2.004351,2.4162688,6.037585,-4.899493,-1.3815863,-1.0846379,0.6875331,3.6242714,6,full_0.5
20.707518,14.543889,-20.983076,6.8923535,3.124372,-7.656832,-0.75931436,-0.41767004,-0.9376485,-2.860673,2.7838647,-2.3888314,-1.4793926,-0.8035739,-1.5614007,-0.3073619,1.7246789,1.4229779,1.4939162,3.827889,-1.4355941,3.6281083,-0.40490386,1.8322507,-5.952679,3.5145543,1.2290694,-2.8300428,1.4645818,1.4684968,-0.31909826,0.4614123,1.7737736,-0.805912,-4.95066,-3.9423711,1.211286,-1.0261037,-0.6351762,-2.6403718,1.8043369,1.0081719,-2.4591143,-3.3497698,3.9693959,5.727267,0.5895255,1.9276526,-1.418011,-3.5340347,2,full_0.5
-18.481747,3.002264,-2.8610756,-7.57189,-2.503703,-1.600774,0.49946442,2.1548347,1.5959051,1.0401175,0.7014618,0.53169143,2.5087132,-2.3637574,2.8081148,-3.274606,3.332141,2.68702,-3.0113454,2.7139978,2.6241045,-4.7589383,0.70516604,0.9600644,1.5490344,2.2240222,0.38609853,-4.832582,-4.021247,-0.52069443,-0.55794877,1.4001762,-1.8445665,0.023657199,-4.666606,0.4178383,-0.47386953,-1.7364352,7.882388,0.14091763,4.2777696,0.7110999,3.4395378,5.5037494,-5.187591,-3.1608596,1.5147728,-0.113542356,1.8769388,-3.4253418,1,full_0.5
-10.792143,-7.6384788,-2.0469437,-3.3972526,-4.295264,-1.2152337,1.0611871,-0.2732883,-1.3165578,8.423968,-3.992859,-1.8472008,2.3736823,-1.6262243,-3.7031422,1.5380124,-4.1694484,4.251942,-1.4739399,-6.168482,1.1611499,3.9071374,0.07408578,3.2492409,-5.3367295,-4.715921,5.422712,-1.9609715,-3.3642888,-3.2443259,4.8881426,-2.1519015,4.360422,2.2495127,0.02471055,-2.9291825,1.5542649,6.729994,0.19694142,2.918339,1.2303997,-1.4153854,1.4729533,1.4009349,5.7849283,-0.28552347,-1.6020246,-3.5815487,-0.3518827,0.80780864,3,full_0.5
25.754702,24.887774,-2.283212,12.293719,4.753401,6.1736064,-5.8260727,-2.836026,-2.8430326,-0.6809792,-3.7332926,2.9082763,1.5145566,0.050109677,-6.1730413,-6.0693808,-1.7442518,0.7524157,-3.949515,-1.6722935,-1.170565,-2.5272088,-0.21209504,6.601637,-2.558585,1.6208128,-0.8238856,-2.1473193,2.5314429,-3.0880604,6.7020273,-4.3079567,-0.07417457,-2.9649203,1.099842,3.3020394,2.6915762,-1.525779,-4.6179924,1.0895356,-3.7638977,4.032937,3.0677476,-0.7265769,-1.3643465,-3.6401556,0.89664847,2.442759,-0.69200593,-2.946345,7,full_0.5
-13.584533,3.5682526,1.2518082,-8.363142,-0.9464938,1.508834,-4.3103266,-1.7110395,7.114452,-5.745048,-2.893049,2.5537934,-3.700973,0.11112765,-7.0514083,7.463853,-2.7910416,-4.496199,-0.1828053,4.5218472,2.9291642,-2.0085833,-0.7755394,-1.4865158,-3.0019698,-4.1510277,-3.0168824,-1.6123682,-0.13676473,-0.6234399,-0.02606812,-1.7390007,-0.14434181,2.1170042,-2.2764907,7.3058944,-1.8142269,2.7328057,-4.1859207,2.9997306,-4.08471,-2.1482008,-0.49847868,-0.20181216,-0.5752993,0.09043123,-2.0015323,1.3774686,1.2103854,5.1288857,8,full_0.5
28.794584,-6.407247,-1.3780195,0.10964944,9.028774,-9.624349,-7.4447455,-0.6706434,7.506815,1.0391927,6.742491,-1.6213503,1.3347872,3.4834054,-0.89260787,6.347247,5.1998105,-6.9774523,-2.175234,-0.7370115,-2.6970572,5.0530715,-4.9780474,3.3185318,-3.2161856,-2.977247,0.39714274,-1.9238763,0.9281628,2.1963477,0.1757331,-5.041493,2.179874,1.0113504,-1.1692649,-3.1878889,3.1841874,-5.477351,-0.9818279,2.6119535,-0.45341274,0.24418496,-1.1578088,-0.1050474,-1.5423872,2.2033873,1.0509762,0.021122796,0.58705854,-0.27696383,4,full_0.5
3.8315864,-11.478362,11.243473,7.1507883,-5.4522448,1.4796745,-5.047327,10.353867,-6.559071,4.5727654,6.7798615,7.6597023,-0.3177012,-4.5860395,2.3340335,0.019362116,1.7801403,-1.9998844,4.7967505,-0.40155554,0.9952806,-5.583435,-5.5672836,-7.059599,2.1424408,-2.9033642,0.0803551,-0.8193309,-1.697301,-3.4782348,-5.6749988,0.88342685,1.2590203,10.49896,3.6535609,-1.0866338,-8.249266,-2.3661711,-1.937819,-6.8688216,1.8727347,-1.9233618,2.9077678,7.8614945,1.4562298,-3.6480477,-1.1126298,-4.21227,4.182475,0.14824475,2,full_0.5
42.553314,10.738058,-25.662596,2.1649923,-10.672324,-8.735045,2.1535678,1.3917826,6.7956853,2.5012288,1.1668401,3.9630876,-5.992225,3.9712179,-2.9382973,8.115413,-2.6444979,-0.2872508,-4.814234,4.6142173,0.118991226,6.5231385,1.5119303,3.245544,8.337823,1.0714123,-3.6814668,0.21778418,0.73006624,-1.685071,0.94781613,2.0885358,2.5701687,-3.7709444,3.9919245,2.9567811,-2.5304875,-1.0554807,2.6142282,-6.4162426,7.031165,-1.8445779,-4.4165797,-0.22406791,-2.7198036,5.847874,-0.47694924,2.1432464,-5.4151716,2.5802367,2,full_0.5
-0.3720672,-2.1811478,6.420592,-0.20093076,-4.1724744,2.076652,-7.0088477,3.3096719,-1.1057953,-2.6932836,0.96339256,4.8197417,8.015511,0.6231648,3.7171974,-1.1809695,-2.0453176,0.9247137,2.4620144,1.0956267,-3.1931438,5.5087714,-1.5856434,-0.9880243,-0.6764896,1.5182285,-5.7229824,-1.1787618,-0.19433479,3.7227538,-2.7432468,-3.08398,0.6281878,-4.2282867,-1.4129804,-1.6169152,1.7687222,0.14189179,0.26005268,1.3230612,0.8699818,-3.9551523,-0.40247005,-1.7596227,-0.20215067,-0.6208426,-2.235097,-1.4158525,-3.454553,1.4174157,3,full_0.5
11.683573,14.133447,8.636284,14.975253,3.8773966,-14.472183,-3.4514759,3.5137146,3.351597,0.4909217,9.568971,-2.0802119,-1.2222116,-3.8216798,-3.9696612,6.908827,-0.0876876,3.37942,0.16770652,-3.8969405,-0.99094117,4.3905344,-4.599886,-1.0596327,0.21081705,0.5556435,0.41318375,-0.99341404,1.2561823,-0.8231959,-1.5149894,-4.0893335,-0.24582052,1.9805436,3.9087055,1.4616843,2.5685003,0.16721185,4.1581984,2.0876567,-2.6372287,-5.1583323,-0.28084195,1.1089933,-4.6586256,-3.8339396,-0.13461642,2.4476151,-1.5030725,-0.027561992,5,full_0.5
-10.48032,14.425916,5.7209396,-9.896351,-1.4370923,7.2772007,2.1144776,-9.592505,-6.1804285,9.0048275,1.7293849,8.035333,10.04922,-7.02157,-4.3847713,9.760457,0.4517581,-7.272602,0.54900163,3.364741,0.12298758,0.90670705,-9.957691,10.702006,-12.153864,-0.14396039,-2.203118,3.1747684,-3.7288966,5.4249167,-2.5402083,1.9531145,-3.6269064,-0.03463283,3.0468853,-5.5251284,-6.5234613,-7.5704503,10.440585,2.534021,-2.5437644,0.024269592,0.99653167,0.0038573754,-1.1026479,-2.0399973,2.745608,0.4261115,-2.1010675,-0.104515456,4,full_0.5
-11.365517,-0.84843206,-0.15031414,-8.59843,0.36833632,1.3740333,0.8048639,-1.2028483,0.6854508,8.872874,-0.8831906,3.6043406,-5.346902,0.747696,1.0563736,2.2285619,-3.4892116,1.6681464,-0.010974716,1.0273511,5.4971414,-0.8986161,-1.815028,0.89782685,-4.6224213,-2.310924,1.59519,-1.103339,-3.3443983,-2.2322774,0.37374198,0.13252711,-0.32856873,-2.2432594,2.115607,-1.1657672,-3.6593528,-3.7942612,1.2623166,-4.412434,-1.5058169,-0.76769924,1.6717303,0.96283674,-2.2121713,-0.55966294,2.2567205,2.0832691,-3.1089835,-0.99838483,2,full_0.5
-3.2531416,-7.0483975,15.3874,2.9941573,-7.689951,-14.144298,4.532182,-3.4075365,-1.0023928,-6.2368903,-5.945576,-2.080037,-0.11301611,-1.8531158,7.2693477,1.6964358,3.5084295,-5.1369677,-1.8186802,3.303642,2.1637943,3.0796373,-0.47967905,-0.22854142,-2.5373735,-1.1545895,2.4886692,-2.1669474,-0.9042204,-1.6670219,4.908451,4.9619775,-1.526661,-1.7979461,0.8407676,2.9344468,0.15991133,2.2810311,2.440508,-4.000586,-1.9254831,0.8981476,4.683265,-4.518867,3.0367322,2.4351573,-3.7356944,-1.7869871,3.9448671,-2.8076544,9,full_0.5
-20.03223,7.0481234,1.368818,-9.391611,-1.3825767,2.5720115,-2.5441465,2.4391515,-1.2366544,2.035346,5.080211,3.1900523,4.058463,0.034002118,1.7709585,0.17751488,0.70341367,-1.3290582,-1.7148364,0.49065548,1.0422541,1.5420153,2.6733706,-5.7628503,-1.1077247,-2.9931047,12.523343,-0.0032517486,-3.0957623,-1.6726013,1.9128438,-4.1036267,-2.5301702,-4.754979,0.5382839,-3.5286891,-1.823434,4.0845194,-0.15085639,2.5512512,0.5033841,2.8564436,-1.5668193,-0.34594804,-4.050875,2.1001327,0.46309206,0.15324195,-0.9293194,0.08570759,1,full_0.5
