PACMAP1,PACMAP2,PACMAP3,label,bias_level
5.846409,-1.4095862,-2.4357285,7,full_0.1
-8.182056,-0.008667647,0.5471414,6,full_0.1
-2.37428,2.65727,-1.0300127,6,full_0.1
6.1380477,0.76777935,0.3019054,4,full_0.1
-5.7478848,0.7883052,0.8253458,3,full_0.1
2.2764156,-1.2707851,-0.11427209,3,full_0.1
-4.9215217,-1.2897094,1.174002,1,full_0.1
-6.086917,0.45944926,-0.007160271,1,full_0.1
7.557897,0.46638384,-0.6090008,5,full_0.1
3.4721866,-0.65776134,-0.98114115,2,full_0.1
7.736511,-0.26153105,-1.931502,9,full_0.1
-3.9073255,-1.2620921,-0.13971353,4,full_0.1
7.013265,1.59177,-0.6229827,6,full_0.1
-5.8592076,-0.9148729,0.36527517,4,full_0.1
5.5931735,1.8858489,0.30695567,0,full_0.1
-5.601572,1.4277782,1.0577924,8,full_0.1
-6.523056,-0.50081295,1.6595863,5,full_0.1
-1.5773095,-1.9177294,-0.75437593,6,full_0.1
3.3575711,-0.018637834,-2.6629522,6,full_0.1
-7.054349,-0.26918018,1.3585844,1,full_0.1
-2.5721958,2.260496,-1.1198539,0,full_0.1
-6.8432374,-0.23477009,1.4446263,6,full_0.1
-2.1239095,1.1160257,-1.812749,7,full_0.1
-6.0889254,-1.0739286,0.2560456,2,full_0.1
4.6950626,0.4900468,1.6906941,3,full_0.1
-5.7750063,1.6487306,-0.0059387,8,full_0.1
-4.5283656,-1.0859821,1.7213882,8,full_0.1
7.1113677,1.9569434,-0.535191,7,full_0.1
3.190609,-0.16983348,0.44757286,6,full_0.1
-1.451648,0.2923354,0.50711805,2,full_0.1
8.602843,1.2661313,-1.1892838,8,full_0.1
-4.0128655,0.62691057,2.6399612,1,full_0.1
0.73987454,-0.76604456,-0.8305716,3,full_0.1
-0.057142768,-0.52242285,2.1932297,4,full_0.1
-5.3899946,-1.0691851,1.52574,6,full_0.1
-2.0296261,-0.78702736,0.8729227,3,full_0.1
-2.7748647,1.7511069,1.5012053,3,full_0.1
-0.1796455,-0.57483864,2.0316944,1,full_0.1
-6.385644,0.11346791,1.061582,6,full_0.1
-4.0367684,1.2672545,2.4713557,7,full_0.1
-3.3524315,0.41935503,2.2189758,9,full_0.1
-1.7661886,1.6549371,-1.5705034,7,full_0.1
-2.1458142,-0.50171435,0.28602305,0,full_0.1
4.807061,-0.5742935,1.5355392,5,full_0.1
-1.6549577,-0.22288157,-1.8370836,3,full_0.1
4.535206,-0.27186304,-2.0605218,7,full_0.1
4.155666,-1.6766669,0.076841064,8,full_0.1
6.9466367,0.17273296,-0.041900672,3,full_0.1
3.9795728,0.19715737,-0.87575823,6,full_0.1
3.1073515,0.21231902,0.4782493,0,full_0.1
6.932395,0.87216926,-0.4235316,7,full_0.1
-6.0590544,0.40665084,0.4832678,1,full_0.1
3.4006946,-1.0614735,-0.665542,3,full_0.1
-6.2860184,0.22414373,-0.0626098,3,full_0.1
-6.8188276,-0.42622235,0.29751503,7,full_0.1
-1.7430066,2.148056,-1.3374047,0,full_0.1
-6.331452,-0.011976422,0.24191962,9,full_0.1
-3.5678484,-0.36433706,2.0865161,1,full_0.1
-0.7753401,0.98501945,-2.1776435,5,full_0.1
3.1167507,0.35526958,-0.6388069,4,full_0.1
-4.5650024,-0.05149442,1.2629954,8,full_0.1
4.27354,0.9918053,0.71273667,5,full_0.1
4.3590903,0.7730849,1.2801611,7,full_0.1
-5.849737,0.53616273,-0.11408298,8,full_0.1
3.2782094,-1.6192974,-0.3285725,1,full_0.1
2.6232665,0.41724294,0.17170267,9,full_0.1
-3.6500115,2.4117386,-0.9208637,6,full_0.1
3.5837767,-0.7623847,-0.7036209,1,full_0.1
1.8519368,-0.020524533,0.31556875,8,full_0.1
6.9407005,-1.0676494,-2.5688107,8,full_0.1
-5.5404763,0.9997359,-0.45906657,1,full_0.1
4.058348,0.13329683,-0.30818847,5,full_0.1
7.0213213,-1.1313828,0.39014393,2,full_0.1
-1.855304,1.970565,-1.3566864,4,full_0.1
6.815911,-0.8096144,-1.8833413,4,full_0.1
-0.33563498,-0.29121733,0.7088834,6,full_0.1
-3.77105,0.7869366,1.9029677,4,full_0.1
-1.6206414,1.3422704,-1.6173148,1,full_0.1
-4.5358534,0.5537966,2.215746,7,full_0.1
-1.1965307,0.28950953,-0.62570864,6,full_0.1
-4.322599,-1.0768509,0.6026261,5,full_0.1
-6.330746,0.46895486,0.8024024,1,full_0.1
5.33998,0.75956154,0.112171076,0,full_0.1
-5.875794,1.5120293,0.14884435,3,full_0.1
-5.3458962,2.0803816,0.8680529,8,full_0.1
-4.040616,-0.10610819,1.0348327,3,full_0.1
3.8129632,-1.8578308,-0.21458499,9,full_0.1
-2.6231086,-0.4708525,1.3162009,3,full_0.1
2.092097,0.341052,0.986308,8,full_0.1
3.0357523,-0.45839664,-3.2199965,3,full_0.1
0.0005139304,0.504786,-1.7682973,6,full_0.1
7.498562,-1.1584433,0.2795434,2,full_0.1
0.23937358,-0.5140928,2.115775,6,full_0.1
-6.0313334,0.52916604,-0.4844204,1,full_0.1
5.312348,1.2028776,0.566205,4,full_0.1
-5.719717,-0.569425,0.7721975,3,full_0.1
3.8754303,-1.626102,0.30115098,7,full_0.1
-3.5731459,-1.79973,0.8072556,5,full_0.1
4.9863276,1.085007,0.5202656,9,full_0.1
4.1146884,-0.26677144,1.2409407,1,full_0.1
7.4213843,-0.259262,-1.4941103,1,full_0.1
-4.097364,1.0892264,-0.7580145,9,full_0.1
2.8710032,0.23028453,0.93726736,8,full_0.1
0.028792243,-0.63047576,1.772029,8,full_0.1
-5.6582456,1.4912932,0.6341959,5,full_0.1
2.7764492,-0.36220646,-3.2677255,4,full_0.1
-6.612853,0.3968446,-0.69305813,6,full_0.1
-2.6457274,1.9128276,-1.1440575,9,full_0.1
3.6857824,0.020699684,1.1063553,3,full_0.1
-5.7194347,-1.2096498,0.6237377,1,full_0.1
-1.8110788,2.0350013,-0.78989804,7,full_0.1
-6.319041,-0.2642892,0.12186779,8,full_0.1
7.27663,-0.9444054,0.38085935,2,full_0.1
-2.0310802,1.0200392,-1.48438,7,full_0.1
-3.1237013,-2.5275416,0.51894015,2,full_0.1
-1.701245,2.9551787,-1.1273773,0,full_0.1
4.823981,0.34557942,1.6478454,6,full_0.1
-0.31293485,0.29373646,-1.941987,9,full_0.1
-4.4743557,0.79391503,2.5204358,9,full_0.1
0.9944849,0.76397675,-1.3398764,0,full_0.1
-2.7445452,-0.0180843,1.9261433,3,full_0.1
-4.087802,-1.8213433,0.80707633,4,full_0.1
3.0469623,-0.7390213,-0.22881941,4,full_0.1
-3.8526986,0.32988712,2.157354,1,full_0.1
-5.8718047,0.7325238,-0.3786095,6,full_0.1
-3.6410592,1.5940561,-0.25225675,8,full_0.1
-3.6157978,-2.261413,0.67131495,6,full_0.1
6.461247,-1.0773726,0.28000686,5,full_0.1
-2.227562,-0.47385117,0.042966466,0,full_0.1
-6.257042,0.36005345,-0.47988325,1,full_0.1
6.535537,-0.42282555,-1.6531229,0,full_0.1
-6.0277925,1.1664821,0.001808187,3,full_0.1
-2.0024705,1.7986536,-1.3637385,2,full_0.1
-6.7894464,-0.21938361,1.3502167,6,full_0.1
3.6691206,-1.6404998,0.38788754,0,full_0.1
6.864056,0.97736174,-0.5286945,4,full_0.1
4.6676784,-1.673353,0.13369994,6,full_0.1
-1.5168624,0.18641676,-2.622362,2,full_0.1
-4.649116,0.28031436,2.0862057,7,full_0.1
-2.5553873,1.5198221,0.5505482,8,full_0.1
-5.905714,0.723529,-0.2780251,4,full_0.1
-6.152728,0.8982486,1.0707566,0,full_0.1
-2.7319121,0.82223624,3.283328,2,full_0.1
-5.542185,0.7325197,0.550549,3,full_0.1
4.9308643,-1.6923214,0.079388544,3,full_0.1
-1.6311184,-1.3378011,0.31510696,6,full_0.1
5.7003784,0.6707595,0.15940638,6,full_0.1
3.5715508,0.53492355,-0.3613017,9,full_0.1
-5.3093357,1.467702,0.87554693,4,full_0.1
-2.7303267,-0.046083443,-1.8547189,0,full_0.1
1.7057438,-0.33658257,-1.5319893,0,full_0.1
-3.8760457,0.16407555,2.6090202,4,full_0.1
-0.38591138,0.52355856,-2.05224,5,full_0.1
-2.3749647,1.097655,1.2462239,1,full_0.1
-1.092346,-1.4572502,-0.04304912,8,full_0.1
-3.9925756,1.437597,-0.4173386,9,full_0.1
-1.3601065,-1.6445172,-0.6666438,2,full_0.1
-3.9922364,-1.9495686,1.5715435,5,full_0.1
-2.1788769,-0.47629476,0.8278357,8,full_0.1
-1.8840369,-1.6401238,0.32444423,4,full_0.1
7.0510697,-0.18281898,-0.5288917,7,full_0.1
-8.063331,0.0395382,0.1322253,4,full_0.1
5.454207,0.5040253,0.0023571241,1,full_0.1
-2.4986339,2.9459872,-0.86419857,9,full_0.1
-6.898581,-0.30624673,1.4755006,5,full_0.1
-1.852127,2.232182,-1.5458829,1,full_0.1
4.954197,-0.49505714,1.4248275,9,full_0.1
-1.4033101,-0.61501557,1.5417178,4,full_0.1
-7.0067434,-0.1974286,1.0139041,6,full_0.1
-3.5375364,2.3526683,-0.9286624,3,full_0.1
-3.409578,0.22083612,1.7635466,1,full_0.1
8.212161,0.7635322,-1.4801881,1,full_0.1
3.2010543,-0.52118874,-3.156547,6,full_0.1
-4.5720863,1.0585357,2.6948602,4,full_0.1
-4.9336987,1.8143504,2.085621,3,full_0.1
-3.8466277,-0.9627639,1.7868178,4,full_0.1
3.6909158,1.0465314,-1.2265605,3,full_0.1
6.423744,1.5134043,-0.08303014,6,full_0.1
-4.921104,0.5862646,-0.39920717,0,full_0.1
3.2695076,0.6812923,-1.1536037,6,full_0.1
-3.7985432,0.1400361,2.119314,9,full_0.1
-7.1723056,-1.0944266,1.0105395,4,full_0.1
-1.8674089,-1.8956801,-0.46007717,9,full_0.1
4.811092,1.2031537,-0.7884501,2,full_0.1
-3.204382,2.288537,-1.0671203,7,full_0.1
-4.330245,-1.6470714,1.5016012,1,full_0.1
2.1216404,-0.08798997,-1.7950238,0,full_0.1
-3.7891686,-0.72252667,1.6515853,7,full_0.1
3.5439217,0.59330106,-0.8826636,8,full_0.1
-1.7041248,0.72644734,-0.11478583,9,full_0.1
4.070685,0.09408983,-1.6819814,0,full_0.1
-4.791931,-0.44972315,-0.9550983,6,full_0.1
-5.383402,-0.9258538,1.7763438,5,full_0.1
6.9199586,-1.1995782,0.466066,5,full_0.1
-4.555837,-0.62060523,0.28968057,3,full_0.1
3.763176,-0.3653055,0.4464483,1,full_0.1
5.2312827,0.6345087,0.33718872,9,full_0.1
4.7898593,0.41980532,1.7191684,9,full_0.1
-2.7968886,0.246106,-1.2421517,6,full_0.1
-2.5111914,0.22025341,1.835306,4,full_0.1
-4.336102,-0.6782878,1.1667653,6,full_0.1
2.5881593,-1.288323,-0.6119989,5,full_0.1
-4.017181,0.5522055,2.5617473,4,full_0.1
-3.9844575,0.7891232,2.0879781,1,full_0.1
-5.775548,0.29174492,1.1596359,8,full_0.1
6.7237244,0.6371068,0.13506767,2,full_0.1
-2.165173,2.9154932,-1.0373919,0,full_0.1
-2.7442768,0.7493503,0.90210503,8,full_0.1
0.14977936,0.26250163,-1.9479709,0,full_0.1
-3.0599043,0.87115157,2.9039116,9,full_0.1
7.585643,0.37499171,-1.0817736,3,full_0.1
-1.8080581,-1.9786828,-0.57978165,4,full_0.1
-7.0331283,-0.20416047,0.20594041,8,full_0.1
2.9503899,-1.2259394,-0.048566565,8,full_0.1
3.8033829,-1.5526339,0.3187238,6,full_0.1
-3.814049,-1.2053846,1.5971736,4,full_0.1
3.4309597,-1.267204,-0.52518326,6,full_0.1
3.7854197,1.2157949,0.657075,3,full_0.1
-3.881218,0.56101215,2.4437873,2,full_0.1
4.215483,-0.897649,0.3886306,7,full_0.1
3.8149242,0.030031025,-1.355563,2,full_0.1
-5.5556107,-1.6495134,1.5645753,4,full_0.1
2.6993344,0.3850102,-0.3251187,8,full_0.1
3.4784439,-1.4880056,0.07582157,9,full_0.1
-1.5519736,-2.0515895,-0.7923088,8,full_0.1
2.6204355,1.1281672,-1.8732836,2,full_0.1
-0.97215116,-0.77970207,-1.4412063,9,full_0.1
-6.4210157,-0.48948044,-0.14466299,9,full_0.1
4.479813,-1.5732889,0.43283322,1,full_0.1
-2.4879122,-0.30526766,-1.9055216,5,full_0.1
-4.315037,-0.46335375,1.0218631,9,full_0.1
-5.7844677,-0.15662873,0.43213296,9,full_0.1
-3.510106,-1.079919,2.1056035,4,full_0.1
-3.5584917,-0.25026208,-1.5809561,0,full_0.1
8.158542,0.9734148,-0.9864166,9,full_0.1
4.890755,-0.30901712,1.5842178,3,full_0.1
-4.5067315,-0.5286212,-0.593138,0,full_0.1
-5.4692945,1.6764783,1.2859244,8,full_0.1
-5.8168335,2.0298529,1.4437066,1,full_0.1
7.483789,-0.80752444,0.08447859,6,full_0.1
-3.3090522,0.7546658,0.56758094,0,full_0.1
-5.9798856,-1.1989489,0.6793789,9,full_0.1
-5.647553,-1.120324,0.70271856,6,full_0.1
-1.8001528,-0.0379793,-2.2175946,3,full_0.1
-5.550606,-1.185591,-0.36768597,4,full_0.1
-2.4173393,1.7540346,-1.2203474,9,full_0.1
-1.0042639,-0.47895658,0.8835757,9,full_0.1
0.784981,1.4255462,0.81741846,3,full_0.1
2.4805715,-0.6476778,0.7921072,8,full_0.1
3.165533,0.63941526,0.74564326,8,full_0.1
5.9694424,1.8641473,0.14020413,3,full_0.1
7.9382935,-0.25108886,-0.26321644,4,full_0.1
1.5339261,0.61941797,-2.1365242,2,full_0.1
2.972401,-0.49809125,-2.9085314,4,full_0.1
6.3687387,-1.2227072,-1.6612263,8,full_0.1
-0.83344656,-0.5345431,2.315395,1,full_0.1
-6.464335,0.74459296,-0.110961944,3,full_0.1
-0.8948477,2.3875766,-1.2227471,5,full_0.1
7.305653,-0.9919652,0.34436086,4,full_0.1
-4.3318696,-1.5124732,1.2963878,2,full_0.1
-2.9440665,-0.5159932,1.4042464,6,full_0.1
-5.6485105,-1.6309915,0.750956,7,full_0.1
3.130835,-0.5510734,-2.8562264,6,full_0.1
5.3242445,-0.7683399,-0.13477698,8,full_0.1
5.7925005,-1.5049533,-2.209836,8,full_0.1
-2.1543999,2.0629594,-1.4518573,4,full_0.1
-1.4791808,-0.70502853,0.74933034,9,full_0.1
8.055743,0.79731673,-1.0565741,4,full_0.1
2.5379114,0.54862756,-1.01267,8,full_0.1
-6.0672045,1.8727351,0.2194312,5,full_0.1
-5.4582143,-0.786476,1.1461112,5,full_0.1
-2.1944633,-0.30407622,-1.9488518,5,full_0.1
-4.465767,-1.5808831,1.313815,2,full_0.1
-6.1039567,-1.4450989,0.6092026,2,full_0.1
-5.6471543,-0.9657934,1.4289237,1,full_0.1
-3.5728226,-0.18410556,2.4893844,1,full_0.1
-7.5035434,-0.01193686,0.9397518,9,full_0.1
2.312097,0.8942168,-0.92011493,8,full_0.1
3.8486712,-1.3034034,-0.35181877,6,full_0.1
3.709637,-0.80329925,-1.055639,4,full_0.1
-6.3036523,0.8816232,-0.018170072,1,full_0.1
-5.8136625,-1.2620857,1.243603,2,full_0.1
3.5141802,-1.7106177,0.5249879,0,full_0.1
-5.3801208,-0.14731961,-0.8758281,0,full_0.1
-3.0688255,-2.5226846,0.38470328,4,full_0.1
2.5005796,-1.3671309,-0.2877003,2,full_0.1
7.4115443,-0.9752439,0.34011847,4,full_0.1
-5.8338485,1.1284217,0.24956846,7,full_0.1
3.984975,-2.2903352,-0.5178762,9,full_0.1
-1.9437551,1.808408,-1.2446665,1,full_0.1
6.9954,0.84161925,-0.24630393,2,full_0.1
-2.3247778,2.839275,-0.55339825,2,full_0.1
0.09221624,-0.6354805,1.3615398,2,full_0.1
-4.5387435,-1.3987089,0.39303818,5,full_0.1
7.517562,-0.44858375,-2.0071158,4,full_0.1
0.32552895,-0.835755,1.3632123,3,full_0.1
-2.6084871,-1.8809295,0.6925298,0,full_0.1
8.413057,1.0440332,-1.2892897,0,full_0.1
-3.5487962,-0.87057257,2.298167,1,full_0.1
-4.2961025,-2.1805143,1.2601321,5,full_0.1
3.4302,-0.42935798,-0.0049421834,7,full_0.1
-3.7287588,-1.0300393,2.0926003,7,full_0.1
7.5036974,0.20169362,-1.2828547,2,full_0.1
6.6231923,0.15719879,-0.3488642,1,full_0.1
-4.7834735,-1.2176968,-0.35846087,2,full_0.1
2.193101,0.6990022,-1.3104335,9,full_0.1
-4.3535504,-1.7106326,0.26838723,9,full_0.1
-6.3210006,0.2540338,-0.69712573,2,full_0.1
-3.460458,-1.0416083,2.31749,5,full_0.1
3.180178,-0.58917594,-3.1794815,3,full_0.1
-2.5498557,-0.65220505,-0.62608814,2,full_0.1
-6.7003827,0.3158199,0.42533073,4,full_0.1
-6.564312,-0.085280046,0.28521416,6,full_0.1
2.755477,0.7263811,0.36137167,9,full_0.1
2.30693,1.208584,-2.651707,0,full_0.1
6.638366,0.33671883,-0.6008066,4,full_0.1
-1.9736471,-1.0066539,-2.37494,6,full_0.1
1.8060801,-0.29381624,0.9941606,4,full_0.1
3.0668745,-1.0379947,0.54443115,9,full_0.1
3.9635098,0.8904497,-0.66798896,8,full_0.1
-3.8033323,-1.426862,1.8489745,0,full_0.1
2.1921592,-0.29456723,-0.93993354,9,full_0.1
6.1839685,-1.0741327,-1.6515381,4,full_0.1
-6.599733,1.1201077,0.10283402,7,full_0.1
5.1574945,-1.1900127,0.90993625,2,full_0.1
-0.0003955376,0.13345627,-2.3510494,2,full_0.1
8.463547,1.0992545,-1.0316542,3,full_0.1
-1.179837,0.8063475,-2.0642297,3,full_0.1
4.755747,1.5175886,0.6624142,3,full_0.1
-1.6119392,0.22023727,1.0738899,4,full_0.1
-4.119191,0.70115507,2.2933521,1,full_0.1
3.3474915,-0.56969184,-3.464123,0,full_0.1
-3.3680465,-0.094152026,1.4106606,9,full_0.1
-5.3912454,-1.0049374,0.7891619,0,full_0.1
-7.0395393,0.5836688,0.9893816,1,full_0.1
1.895405,-0.4262126,-1.720272,0,full_0.1
-6.119595,-0.14876027,0.64049125,6,full_0.1
-3.533763,-0.22968069,2.4061785,1,full_0.1
-1.8988837,-0.14505748,-2.3884494,9,full_0.1
4.8489866,-0.48856342,1.4089804,9,full_0.1
-2.914085,0.9980747,2.910445,3,full_0.1
7.4352365,0.5030928,-0.85463935,6,full_0.1
-4.1408043,-1.5563098,0.94151604,6,full_0.1
-5.6280775,1.7786592,1.7467787,5,full_0.1
-1.4705399,0.1642224,-2.4054143,3,full_0.1
-1.8182495,2.6246715,-1.5332298,8,full_0.1
3.653914,-1.2647077,0.20402473,5,full_0.1
-2.9836304,-0.21132284,1.4009693,7,full_0.1
-2.2559953,1.9396503,-1.1824528,0,full_0.1
-6.0543694,0.42155582,-0.72732806,6,full_0.1
6.6718025,1.0107723,-0.6574375,0,full_0.1
4.8493276,0.9971467,-1.0905343,3,full_0.1
-2.0795145,2.96607,-0.8405533,3,full_0.1
-4.2093773,0.22759447,1.3337662,5,full_0.1
-4.8087325,-0.56290495,1.2490963,9,full_0.1
5.291224,1.346719,0.78388786,5,full_0.1
6.790355,-0.8031612,-2.0349536,8,full_0.1
2.7110586,0.07343661,0.85229856,9,full_0.1
-5.959001,0.49535298,-0.38897538,8,full_0.1
-5.0708647,-1.3777937,0.7591618,6,full_0.1
-4.8137183,1.2565428,2.40517,0,full_0.1
-2.3173156,1.8699261,-0.63587683,6,full_0.1
2.7335563,0.33830634,0.6230316,9,full_0.1
4.763908,0.2077835,1.7937561,5,full_0.1
-4.974477,0.413791,2.616279,1,full_0.1
4.8176594,1.5763915,0.7000438,0,full_0.1
-1.7170328,0.40905568,-1.8857684,4,full_0.1
-5.558486,1.8744938,2.3646035,9,full_0.1
3.6413572,-1.7776158,-0.46617898,9,full_0.1
-3.3383994,0.97034883,1.1574649,9,full_0.1
-1.77653,2.1115115,-1.2773833,6,full_0.1
3.6032495,-0.6126283,-0.8905145,2,full_0.1
6.1012597,0.53553784,-0.17167546,1,full_0.1
-2.4552794,1.9751912,-1.1829714,9,full_0.1
-1.6562973,1.4032816,-1.7713127,3,full_0.1
-2.577868,-0.4649773,2.6559842,7,full_0.1
3.3362446,0.41369188,-1.0129712,4,full_0.1
7.0157847,1.8974589,-0.871325,7,full_0.1
-3.1602983,1.1654813,3.2620115,0,full_0.1
2.910825,-0.25231838,-2.7607708,0,full_0.1
-2.4702477,2.6724274,-0.48496985,8,full_0.1
-6.0260987,0.40976375,1.5630583,7,full_0.1
-1.0566258,-0.50307786,1.3517832,6,full_0.1
-3.1108565,-0.5056173,0.22046502,1,full_0.1
-5.3147664,0.92134523,0.30163917,7,full_0.1
-7.013561,-0.30812517,1.3840157,6,full_0.1
-5.980688,1.2703475,0.4291157,1,full_0.1
3.766523,0.79235995,0.27686283,1,full_0.1
3.9967518,-1.3175064,-0.0493204,1,full_0.1
8.401762,1.1003218,-1.1098615,4,full_0.1
-1.4367347,-2.2467427,-1.0164386,8,full_0.1
-1.5295172,-2.107411,-0.5584493,1,full_0.1
3.2977805,-2.0288544,-0.06892214,7,full_0.1
7.0595403,1.3171332,-0.5397747,6,full_0.1
-7.6456227,0.77827626,0.8906306,7,full_0.1
-4.9393773,-0.39132577,-0.461106,2,full_0.1
4.579684,-1.2392274,1.1311862,4,full_0.1
-6.6316524,0.3246431,0.038082168,4,full_0.1
-4.35675,0.094293535,0.32653683,2,full_0.1
0.31705427,-0.5011173,-1.724782,2,full_0.1
-6.2147903,-0.1957922,1.198387,1,full_0.1
5.9326935,-1.1784908,-1.3458396,6,full_0.1
6.517913,2.0766509,-0.4703029,4,full_0.1
-6.956556,0.23680872,-0.25471142,8,full_0.1
-3.566415,-2.0983648,1.0252934,0,full_0.1
6.7119536,-1.2934092,0.52677244,1,full_0.1
5.851654,-0.7259562,-0.28216848,8,full_0.1
-1.3164871,1.8483274,-1.6370571,8,full_0.1
-6.4483185,-0.44343492,1.4674125,1,full_0.1
-5.9576073,-0.19909042,1.1915026,1,full_0.1
-2.372022,2.1899881,-1.2819313,7,full_0.1
-1.5980823,-0.22995958,-2.4912806,2,full_0.1
-2.4484756,1.8110613,-1.0624866,9,full_0.1
-4.958349,-0.6366023,2.1775777,7,full_0.1
-7.565996,0.057889346,-0.47613406,2,full_0.1
2.928289,-1.122539,-0.420205,4,full_0.1
-2.4562023,2.846509,-1.2205962,9,full_0.1
-2.07325,0.22140741,-2.4793055,7,full_0.1
3.5778341,-0.6924192,-1.9305377,6,full_0.1
4.9355793,-0.09195429,1.6233218,3,full_0.1
-2.9416995,-0.7074854,2.4642353,5,full_0.1
-5.0456715,1.0327978,1.7605147,1,full_0.1
7.020374,1.0681406,-0.16401353,4,full_0.1
-5.057698,-1.5058773,1.1135708,8,full_0.1
6.323209,-1.3753654,-2.786705,9,full_0.1
3.326077,0.7644481,-1.3757217,7,full_0.1
-6.3980455,1.1140262,-0.07013704,9,full_0.1
-3.1458147,0.3773792,2.3291504,9,full_0.1
4.6086187,0.7271241,0.1737324,9,full_0.1
0.11395878,-0.595052,1.0166631,6,full_0.1
-0.14010507,-0.53109807,1.1356121,4,full_0.1
-5.4603314,0.7238003,1.1720765,0,full_0.1
-3.0665522,0.7874628,2.6676579,6,full_0.1
-2.086699,-0.6696442,1.2335619,5,full_0.1
3.2077694,-0.48218274,-2.9996462,2,full_0.1
-2.7631798,2.4018133,-1.0529572,2,full_0.1
4.828492,0.6834744,0.023466554,8,full_0.1
2.184932,-0.56237113,0.5864394,7,full_0.1
-6.8462677,1.0222281,0.5829867,4,full_0.1
-2.8181167,0.44756886,1.3409729,0,full_0.1
-5.729594,-0.39283803,0.39253634,5,full_0.1
-0.7162773,0.862939,-1.9400637,4,full_0.1
3.6690676,-1.4721193,0.08710197,6,full_0.1
-1.6855967,1.682825,-1.4594665,9,full_0.1
4.0634713,0.8342998,-1.1797233,6,full_0.1
-4.237681,-0.58835834,-0.9100772,3,full_0.1
-5.8405457,-0.109943375,-0.1966581,5,full_0.1
-5.820984,1.0207069,-0.32192388,4,full_0.1
-4.9922256,-0.43065596,-0.85439426,4,full_0.1
3.1295521,-0.5014177,-3.1691587,0,full_0.1
5.267351,-1.0079259,-1.6685032,4,full_0.1
-4.1646366,0.5615916,2.2977452,7,full_0.1
-3.6935732,-2.2917764,0.8994052,1,full_0.1
6.6758685,1.8807654,-0.8443752,8,full_0.1
-4.333715,-0.39787745,-0.9192867,9,full_0.1
-0.21952942,0.67245525,-2.2030125,5,full_0.1
3.9568365,-2.1100647,-0.5600624,4,full_0.1
3.418267,-0.30361104,1.6083189,9,full_0.1
-3.9076364,0.38388792,1.9772136,0,full_0.1
5.0317216,1.6191436,0.50629985,1,full_0.1
-3.329507,-2.0815673,0.31126866,7,full_0.1
-5.102869,0.8013047,1.6196271,1,full_0.1
-4.2667394,-0.19566046,-1.1705502,7,full_0.1
0.9306115,-0.4700981,1.2610445,6,full_0.1
7.79576,0.9054512,-0.8410178,7,full_0.1
1.3091257,1.1394112,1.1229683,5,full_0.1
5.2119517,0.7777411,0.22821486,8,full_0.1
6.668248,-0.33948505,0.09454398,4,full_0.1
-3.6583622,1.574572,3.0879672,3,full_0.1
2.421798,0.4784681,-0.78973216,8,full_0.1
-6.8495216,-0.33442035,1.4241935,2,full_0.1
-2.5230553,2.4983492,-0.34106907,7,full_0.1
7.3737025,-1.1160829,0.4677603,1,full_0.1
-0.51197195,0.2080438,-1.3323629,6,full_0.1
4.741639,-1.6236936,0.4021804,8,full_0.1
5.934136,-1.3169488,-1.0890207,1,full_0.1
-5.635106,1.1464913,-0.6177496,4,full_0.1
-3.1921263,0.0017250385,2.6226702,3,full_0.1
-6.681458,-0.44390336,1.4115103,7,full_0.1
4.99509,-1.4588771,0.10796909,2,full_0.1
2.995182,0.09878963,1.1431652,0,full_0.1
2.977357,-0.014478454,1.1633884,5,full_0.1
5.63138,-1.2193098,-2.1961288,4,full_0.1
6.8966475,2.0415108,-0.5853838,6,full_0.1
-4.8314605,1.0539249,-0.77863735,3,full_0.1
-3.9995596,-2.317155,1.0881054,0,full_0.1
-1.8324593,-0.9242178,1.2068914,4,full_0.1
-1.5487047,2.3281565,-1.4380019,3,full_0.1
6.0664864,0.21564421,-0.5910742,6,full_0.1
-0.79510075,-0.5842995,1.3445534,1,full_0.1
-7.8190084,-0.31969333,0.49676266,3,full_0.1
-4.7452736,-0.5267357,-1.1781585,3,full_0.1
-0.9145282,-0.25229746,-2.7344706,0,full_0.1
3.6088202,-1.8354315,-0.6425522,1,full_0.1
-7.5891595,0.7371342,1.6367122,6,full_0.1
-3.3187199,-2.3157334,0.57958686,1,full_0.1
-5.8028235,1.4808986,0.19698729,1,full_0.1
2.0317855,-0.103555,-0.92616194,9,full_0.1
-4.2548823,1.3208672,2.3778315,5,full_0.1
-4.623909,0.9387178,0.4104361,6,full_0.1
-1.3445299,1.1913577,-1.6973534,7,full_0.1
-3.3699622,1.4702429,-0.8998704,4,full_0.1
5.2233577,-1.3690647,0.4398356,8,full_0.1
-6.430736,0.21207081,-0.17536505,4,full_0.1
-6.4424615,0.28117377,0.08452116,4,full_0.1
-3.3802109,1.1209799,2.5408852,4,full_0.1
-7.4695134,0.48561084,1.5824089,2,full_0.1
3.9645112,0.7216225,1.3757273,4,full_0.1
-1.9836447,1.3726543,-1.8638608,7,full_0.1
5.1403785,-1.4245576,-0.055045955,4,full_0.1
5.950729,-1.2743611,-2.7530727,5,full_0.1
-0.10676416,-0.36661708,-1.4457803,4,full_0.1
6.175126,-0.98598135,-0.9614498,9,full_0.1
-5.1307044,-0.3192056,-0.42723984,1,full_0.1
7.9513097,1.7123675,-0.8986524,7,full_0.1
4.7599444,-1.386039,-1.2650826,2,full_0.1
